dataset,video,n_frames,event_id,onset,duration
CDnet2014,corridor,4900,110,3510,2
CDnet2014,corridor,4900,111,3513,2
CDnet2014,corridor,4900,112,3839,1
CDnet2014,corridor,4900,113,4021,1
CDnet2014,corridor,4900,114,4039,1
CDnet2014,corridor,4900,115,4564,2
CDnet2014,corridor,4900,116,4573,215
CDnet2014,corridor,4900,117,4911,1
CDnet2014,corridor,4900,118,4915,76
CDnet2014,corridor,4900,119,4992,58
CDnet2014,corridor,4900,120,5051,1
CDnet2014,diningRoom,3000,0,700,1095
CDnet2014,diningRoom,3000,1,1797,3
CDnet2014,diningRoom,3000,2,1802,2
CDnet2014,diningRoom,3000,3,1805,24
CDnet2014,diningRoom,3000,4,1830,64
CDnet2014,diningRoom,3000,5,1895,258
CDnet2014,diningRoom,3000,6,2154,1
CDnet2014,diningRoom,3000,7,2156,3
CDnet2014,diningRoom,3000,8,2160,542
CDnet2014,diningRoom,3000,9,2703,67
CDnet2014,diningRoom,3000,10,2771,67
CDnet2014,diningRoom,3000,11,2840,431
CDnet2014,diningRoom,3000,12,3272,428
CDnet2014,lakeSide,5500,0,1061,13
CDnet2014,lakeSide,5500,1,1106,5
CDnet2014,lakeSide,5500,2,1112,3
CDnet2014,lakeSide,5500,3,1121,3
CDnet2014,lakeSide,5500,4,1126,4
CDnet2014,lakeSide,5500,5,1131,16
CDnet2014,lakeSide,5500,6,1148,7
CDnet2014,lakeSide,5500,7,1180,6
CDnet2014,lakeSide,5500,8,1195,2
CDnet2014,lakeSide,5500,9,1198,4
CDnet2014,lakeSide,5500,10,1203,662
CDnet2014,lakeSide,5500,11,1866,101
CDnet2014,lakeSide,5500,12,1968,65
CDnet2014,lakeSide,5500,13,2034,10
CDnet2014,lakeSide,5500,14,2045,12
CDnet2014,lakeSide,5500,15,2060,1
CDnet2014,lakeSide,5500,16,2062,2
CDnet2014,lakeSide,5500,17,2065,3
CDnet2014,lakeSide,5500,18,2070,25
CDnet2014,lakeSide,5500,19,2096,1
CDnet2014,lakeSide,5500,20,2102,10
CDnet2014,lakeSide,5500,21,2116,4
CDnet2014,lakeSide,5500,22,2123,2
CDnet2014,lakeSide,5500,23,2126,10
CDnet2014,lakeSide,5500,24,2137,4
CDnet2014,lakeSide,5500,25,2142,6
CDnet2014,lakeSide,5500,26,2149,37
CDnet2014,lakeSide,5500,27,2187,5
CDnet2014,lakeSide,5500,28,2193,821
CDnet2014,lakeSide,5500,29,3015,93
CDnet2014,lakeSide,5500,30,3109,513
CDnet2014,lakeSide,5500,31,3623,7
CDnet2014,lakeSide,5500,32,3631,155
CDnet2014,lakeSide,5500,33,3787,30
CDnet2014,lakeSide,5500,34,3818,151
CDnet2014,lakeSide,5500,35,3970,232
CDnet2014,lakeSide,5500,36,4204,15
CDnet2014,lakeSide,5500,37,4220,78
CDnet2014,lakeSide,5500,38,4300,9
CDnet2014,lakeSide,5500,39,4311,2
CDnet2014,lakeSide,5500,40,4315,39
CDnet2014,lakeSide,5500,41,4355,2
CDnet2014,lakeSide,5500,42,4358,4
CDnet2014,lakeSide,5500,43,4363,3
CDnet2014,lakeSide,5500,44,4368,11
CDnet2014,lakeSide,5500,45,4380,14
CDnet2014,lakeSide,5500,46,4403,5
CDnet2014,lakeSide,5500,47,4412,1
CDnet2014,lakeSide,5500,48,4416,17
CDnet2014,lakeSide,5500,49,4434,17
CDnet2014,lakeSide,5500,50,4452,39
CDnet2014,lakeSide,5500,51,4492,1
CDnet2014,lakeSide,5500,52,4494,1
CDnet2014,lakeSide,5500,53,4497,2
CDnet2014,lakeSide,5500,54,4500,17
CDnet2014,lakeSide,5500,55,4519,1
CDnet2014,lakeSide,5500,56,4521,1
CDnet2014,lakeSide,5500,57,4587,1
CDnet2014,lakeSide,5500,58,4590,4
CDnet2014,lakeSide,5500,59,4596,1
CDnet2014,lakeSide,5500,60,4598,1
CDnet2014,lakeSide,5500,61,4601,1
CDnet2014,lakeSide,5500,62,4670,1
CDnet2014,lakeSide,5500,63,4675,2
CDnet2014,lakeSide,5500,64,4689,1
CDnet2014,lakeSide,5500,65,4691,7
CDnet2014,lakeSide,5500,66,4699,3
CDnet2014,lakeSide,5500,67,4720,1
CDnet2014,lakeSide,5500,68,4727,2
CDnet2014,lakeSide,5500,69,4731,2
CDnet2014,lakeSide,5500,70,4753,196
CDnet2014,lakeSide,5500,71,4950,349
CDnet2014,lakeSide,5500,72,5300,38
CDnet2014,lakeSide,5500,73,5339,1
CDnet2014,lakeSide,5500,74,5343,3
CDnet2014,lakeSide,5500,75,5348,8
CDnet2014,lakeSide,5500,76,5357,1
CDnet2014,lakeSide,5500,77,5365,2
CDnet2014,lakeSide,5500,78,5375,6
CDnet2014,lakeSide,5500,79,5382,1
CDnet2014,lakeSide,5500,80,5384,4
CDnet2014,lakeSide,5500,81,5389,2
CDnet2014,lakeSide,5500,82,5395,2
CDnet2014,lakeSide,5500,83,5401,3
CDnet2014,lakeSide,5500,84,5892,1
CDnet2014,lakeSide,5500,85,5897,1
CDnet2014,lakeSide,5500,86,5906,15
CDnet2014,lakeSide,5500,87,5922,1
CDnet2014,lakeSide,5500,88,5954,1
CDnet2014,lakeSide,5500,89,5956,1
CDnet2014,lakeSide,5500,90,5958,1
CDnet2014,lakeSide,5500,91,5968,1
CDnet2014,lakeSide,5500,92,5970,1
CDnet2014,lakeSide,5500,93,5972,5
CDnet2014,lakeSide,5500,94,5978,2
CDnet2014,lakeSide,5500,95,5981,2
CDnet2014,lakeSide,5500,96,6078,1
CDnet2014,lakeSide,5500,97,6089,1
CDnet2014,lakeSide,5500,98,6098,1
CDnet2014,lakeSide,5500,99,6170,4
CDnet2014,lakeSide,5500,100,6175,2
CDnet2014,lakeSide,5500,101,6178,2
CDnet2014,lakeSide,5500,102,6181,5
CDnet2014,lakeSide,5500,103,6187,8
CDnet2014,lakeSide,5500,104,6196,5
CDnet2014,lakeSide,5500,105,6205,2
CDnet2014,lakeSide,5500,106,6209,5
CDnet2014,lakeSide,5500,107,6224,7
CDnet2014,lakeSide,5500,108,6234,3
CDnet2014,lakeSide,5500,109,6238,1
CDnet2014,lakeSide,5500,110,6241,1
CDnet2014,lakeSide,5500,111,6243,2
CDnet2014,lakeSide,5500,112,6247,1
CDnet2014,lakeSide,5500,113,6251,2
CDnet2014,lakeSide,5500,114,6257,1
CDnet2014,lakeSide,5500,115,6260,2
CDnet2014,lakeSide,5500,116,6271,1
CDnet2014,lakeSide,5500,117,6285,1
CDnet2014,lakeSide,5500,118,6287,1
CDnet2014,lakeSide,5500,119,6294,5
CDnet2014,lakeSide,5500,120,6304,6
CDnet2014,lakeSide,5500,121,6311,6
CDnet2014,lakeSide,5500,122,6318,1
CDnet2014,lakeSide,5500,123,6320,1
CDnet2014,lakeSide,5500,124,6322,19
CDnet2014,lakeSide,5500,125,6344,1
CDnet2014,lakeSide,5500,126,6346,2
CDnet2014,lakeSide,5500,127,6349,1
CDnet2014,lakeSide,5500,128,6351,1
CDnet2014,lakeSide,5500,129,6408,2
CDnet2014,lakeSide,5500,130,6412,7
CDnet2014,lakeSide,5500,131,6420,4
CDnet2014,lakeSide,5500,132,6426,1
CDnet2014,lakeSide,5500,133,6432,1
CDnet2014,library,4300,0,862,2
CDnet2014,library,4300,1,867,3
CDnet2014,library,4300,2,871,3506
CDnet2014,library,4300,3,4378,2
CDnet2014,library,4300,4,4381,1
CDnet2014,library,4300,5,4383,92
CDnet2014,library,4300,6,4487,2
CDnet2014,library,4300,7,4498,1
CDnet2014,library,4300,8,4505,1
CDnet2014,library,4300,9,4511,1
CDnet2014,library,4300,10,4529,1
CDnet2014,library,4300,11,4531,1
CDnet2014,library,4300,12,4540,2
CDnet2014,library,4300,13,4550,1
CDnet2014,library,4300,14,4552,2
CDnet2014,library,4300,15,4561,1
CDnet2014,library,4300,16,4563,1
CDnet2014,library,4300,17,4570,1
CDnet2014,library,4300,18,4577,1
CDnet2014,library,4300,19,4582,1
CDnet2014,library,4300,20,4585,2
CDnet2014,library,4300,21,4602,1
CDnet2014,library,4300,22,4606,1
CDnet2014,library,4300,23,4613,1
CDnet2014,library,4300,24,4620,1
CDnet2014,library,4300,25,4622,2
CDnet2014,library,4300,26,4634,1
CDnet2014,library,4300,27,4638,1
CDnet2014,library,4300,28,4650,1
CDnet2014,library,4300,29,4656,1
CDnet2014,library,4300,30,4659,1
CDnet2014,library,4300,31,4662,1
CDnet2014,library,4300,32,4665,2
CDnet2014,library,4300,33,4669,1
CDnet2014,library,4300,34,4672,1
CDnet2014,library,4300,35,4681,2
CDnet2014,library,4300,36,4685,1
CDnet2014,library,4300,37,4688,1
CDnet2014,library,4300,38,4692,1
CDnet2014,library,4300,39,4695,2
CDnet2014,library,4300,40,4702,1
CDnet2014,library,4300,41,4713,1
CDnet2014,library,4300,42,4723,1
CDnet2014,library,4300,43,4725,1
CDnet2014,library,4300,44,4734,1
CDnet2014,library,4300,45,4737,1
CDnet2014,library,4300,46,4740,1
CDnet2014,library,4300,47,4743,1
CDnet2014,library,4300,48,4745,1
CDnet2014,library,4300,49,4749,1
CDnet2014,library,4300,50,4751,2
CDnet2014,library,4300,51,4757,1
CDnet2014,library,4300,52,4760,2
CDnet2014,library,4300,53,4765,2
CDnet2014,library,4300,54,4769,1
CDnet2014,library,4300,55,4771,2
CDnet2014,library,4300,56,4781,1
CDnet2014,library,4300,57,4784,1
CDnet2014,library,4300,58,4786,1
CDnet2014,library,4300,59,4791,1
CDnet2014,library,4300,60,4794,1
CDnet2014,library,4300,61,4798,1
CDnet2014,library,4300,62,4807,2
CDnet2014,library,4300,63,4811,2
CDnet2014,library,4300,64,4817,2
CDnet2014,library,4300,65,4830,1
CDnet2014,library,4300,66,4839,3
CDnet2014,library,4300,67,4843,1
CDnet2014,library,4300,68,4848,1
CDnet2014,library,4300,69,4850,3
CDnet2014,library,4300,70,4856,1
CDnet2014,library,4300,71,4858,1
CDnet2014,library,4300,72,4862,1
CDnet2014,library,4300,73,4867,1
CDnet2014,library,4300,74,4870,2
CDnet2014,library,4300,75,4874,2
CDnet2014,library,4300,76,4883,1
CDnet2014,library,4300,77,4885,2
CDnet2014,library,4300,78,4888,1
CDnet2014,library,4300,79,4893,1
CDnet2014,park,350,0,250,22
CDnet2014,park,350,1,273,2
CDnet2014,park,350,2,276,70
CDnet2014,park,350,3,348,3
CDnet2014,park,350,4,352,16
CDnet2014,park,350,5,369,1
CDnet2014,park,350,6,371,1
CDnet2014,park,350,7,373,2
CDnet2014,park,350,8,377,4
CDnet2014,park,350,9,384,1
CDnet2014,park,350,10,387,8
CDnet2014,park,350,11,396,1
CDnet2014,park,350,12,401,5
CDnet2014,park,350,13,408,1
CDnet2014,park,350,14,451,1
CDnet2014,park,350,15,464,3
CDnet2014,park,350,16,468,1
CDnet2014,park,350,17,475,2
CDnet2014,park,350,18,483,1
CDnet2014,park,350,19,485,9
CDnet2014,park,350,20,495,8
CDnet2014,park,350,21,504,58
CDnet2014,park,350,22,565,6
CDnet2014,turbulence0,4000,0,1000,1
CDnet2014,turbulence0,4000,1,1014,1
CDnet2014,turbulence0,4000,2,1024,1
CDnet2014,turbulence0,4000,3,1031,1
CDnet2014,turbulence0,4000,4,1050,1
CDnet2014,turbulence0,4000,5,1061,2
CDnet2014,turbulence0,4000,6,1077,1
CDnet2014,turbulence0,4000,7,1209,2
CDnet2014,turbulence0,4000,8,1296,1
CDnet2014,turbulence0,4000,9,1568,1
CDnet2014,turbulence0,4000,10,1623,2
CDnet2014,turbulence0,4000,11,1626,1
CDnet2014,turbulence0,4000,12,1628,2
CDnet2014,turbulence0,4000,13,1634,6
CDnet2014,turbulence0,4000,14,1642,5
CDnet2014,turbulence0,4000,15,1648,2
CDnet2014,turbulence0,4000,16,1651,2
CDnet2014,turbulence0,4000,17,1654,5
CDnet2014,turbulence0,4000,18,1660,1
CDnet2014,turbulence0,4000,19,1662,2
CDnet2014,turbulence0,4000,20,1666,5
CDnet2014,turbulence0,4000,21,1678,2
CDnet2014,turbulence0,4000,22,1681,6
CDnet2014,turbulence0,4000,23,1689,1
CDnet2014,turbulence0,4000,24,1693,2
CDnet2014,turbulence0,4000,25,1696,3
CDnet2014,turbulence0,4000,26,1700,1
CDnet2014,turbulence0,4000,27,1710,1
CDnet2014,turbulence0,4000,28,1714,2
CDnet2014,turbulence0,4000,29,1718,1
CDnet2014,turbulence0,4000,30,1720,3
CDnet2014,turbulence0,4000,31,1724,3
CDnet2014,turbulence0,4000,32,1728,3
CDnet2014,turbulence0,4000,33,1732,2
CDnet2014,turbulence0,4000,34,1735,1
CDnet2014,turbulence0,4000,35,1742,2
CDnet2014,turbulence0,4000,36,1745,1
CDnet2014,turbulence0,4000,37,1747,1
CDnet2014,turbulence0,4000,38,1749,1
CDnet2014,turbulence0,4000,39,1751,16
CDnet2014,turbulence0,4000,40,1768,12
CDnet2014,turbulence0,4000,41,1781,2
CDnet2014,turbulence0,4000,42,1784,8
CDnet2014,turbulence0,4000,43,1793,35
CDnet2014,turbulence0,4000,44,1829,28
CDnet2014,turbulence0,4000,45,1858,1
CDnet2014,turbulence0,4000,46,1860,7
CDnet2014,turbulence0,4000,47,1868,9
CDnet2014,turbulence0,4000,48,1879,2
CDnet2014,turbulence0,4000,49,1882,1
CDnet2014,turbulence0,4000,50,1885,1
CDnet2014,turbulence0,4000,51,1894,3
CDnet2014,turbulence0,4000,52,1909,1
CDnet2014,turbulence0,4000,53,1912,2
CDnet2014,turbulence0,4000,54,1915,1
CDnet2014,turbulence0,4000,55,1919,1
CDnet2014,turbulence0,4000,56,1922,1
CDnet2014,turbulence0,4000,57,1984,1
CDnet2014,turbulence0,4000,58,1986,1
CDnet2014,turbulence0,4000,59,1990,1
CDnet2014,turbulence0,4000,60,1993,1
CDnet2014,turbulence0,4000,61,2006,1
CDnet2014,turbulence0,4000,62,2041,2
CDnet2014,turbulence0,4000,63,2048,1
CDnet2014,turbulence0,4000,64,2109,1
CDnet2014,turbulence0,4000,65,2118,1
CDnet2014,turbulence0,4000,66,2160,1
CDnet2014,turbulence0,4000,67,2175,1
CDnet2014,turbulence0,4000,68,2206,2
CDnet2014,turbulence0,4000,69,2210,1
CDnet2014,turbulence0,4000,70,2213,1
CDnet2014,turbulence0,4000,71,2225,1
CDnet2014,turbulence0,4000,72,2248,1
CDnet2014,turbulence0,4000,73,2253,2
CDnet2014,turbulence0,4000,74,2259,1
CDnet2014,turbulence0,4000,75,2262,2
CDnet2014,turbulence0,4000,76,2270,2
CDnet2014,turbulence0,4000,77,2274,1
CDnet2014,turbulence0,4000,78,2281,1
CDnet2014,turbulence0,4000,79,2283,2
CDnet2014,turbulence0,4000,80,2286,1
CDnet2014,turbulence0,4000,81,2290,1
CDnet2014,turbulence0,4000,82,2298,4
CDnet2014,turbulence0,4000,83,2303,1
CDnet2014,turbulence0,4000,84,2308,3
CDnet2014,turbulence0,4000,85,2312,5
CDnet2014,turbulence0,4000,86,2318,5
CDnet2014,turbulence0,4000,87,2324,6
CDnet2014,turbulence0,4000,88,2331,5
CDnet2014,turbulence0,4000,89,2339,1
CDnet2014,turbulence0,4000,90,2341,1
CDnet2014,turbulence0,4000,91,2343,1
CDnet2014,turbulence0,4000,92,2347,1
CDnet2014,turbulence0,4000,93,2349,1
CDnet2014,turbulence0,4000,94,2351,1
CDnet2014,turbulence0,4000,95,2354,2
CDnet2014,turbulence0,4000,96,2357,2
CDnet2014,turbulence0,4000,97,2360,1
CDnet2014,turbulence0,4000,98,2364,6
CDnet2014,turbulence0,4000,99,2371,5
CDnet2014,turbulence0,4000,100,2377,3
CDnet2014,turbulence0,4000,101,2381,3
CDnet2014,turbulence0,4000,102,2389,4
CDnet2014,turbulence0,4000,103,2394,1
CDnet2014,turbulence0,4000,104,2396,1
CDnet2014,turbulence0,4000,105,2401,1
CDnet2014,turbulence0,4000,106,2403,3
CDnet2014,turbulence0,4000,107,2407,2
CDnet2014,turbulence0,4000,108,2412,5
CDnet2014,turbulence0,4000,109,2418,1
CDnet2014,turbulence0,4000,110,2422,1
CDnet2014,turbulence0,4000,111,2425,1
CDnet2014,turbulence0,4000,112,2428,9
CDnet2014,turbulence0,4000,113,2438,2
CDnet2014,turbulence0,4000,114,2442,3
CDnet2014,turbulence0,4000,115,2447,2
CDnet2014,turbulence0,4000,116,2451,1
CDnet2014,turbulence0,4000,117,2453,6
CDnet2014,turbulence0,4000,118,2460,20
CDnet2014,turbulence0,4000,119,2481,2
CDnet2014,turbulence0,4000,120,2488,2
CDnet2014,turbulence0,4000,121,2497,1
CDnet2014,turbulence0,4000,122,2499,1
CDnet2014,turbulence0,4000,123,2506,2
CDnet2014,turbulence0,4000,124,2535,1
CDnet2014,turbulence0,4000,125,2546,1
CDnet2014,turbulence0,4000,126,2558,1
CDnet2014,turbulence0,4000,127,2563,1
CDnet2014,turbulence0,4000,128,2567,1
CDnet2014,turbulence0,4000,129,2574,2
CDnet2014,turbulence0,4000,130,2588,1
CDnet2014,turbulence0,4000,131,2602,1
CDnet2014,turbulence0,4000,132,2693,1
CDnet2014,turbulence0,4000,133,2700,1
CDnet2014,turbulence0,4000,134,2712,1
CDnet2014,turbulence0,4000,135,2721,1
CDnet2014,turbulence0,4000,136,2808,1
CDnet2014,turbulence0,4000,137,2857,1
CDnet2014,turbulence0,4000,138,2901,1
CDnet2014,turbulence0,4000,139,2927,1
CDnet2014,turbulence0,4000,140,2950,1
CDnet2014,turbulence0,4000,141,2958,1
CDnet2014,turbulence0,4000,142,2967,1
CDnet2014,turbulence0,4000,143,2969,1
CDnet2014,turbulence0,4000,144,2975,1
CDnet2014,turbulence0,4000,145,2983,2
CDnet2014,turbulence0,4000,146,3089,1
CDnet2014,turbulence0,4000,147,3219,1
CDnet2014,turbulence0,4000,148,3228,1
CDnet2014,turbulence0,4000,149,3270,1
CDnet2014,turbulence0,4000,150,3357,1
CDnet2014,turbulence0,4000,151,3360,1
CDnet2014,turbulence0,4000,152,3388,1
CDnet2014,turbulence0,4000,153,3419,1
CDnet2014,turbulence0,4000,154,3426,1
CDnet2014,turbulence0,4000,155,3450,1
CDnet2014,turbulence0,4000,156,3480,1
CDnet2014,turbulence0,4000,157,3536,1
CDnet2014,turbulence0,4000,158,3624,1
CDnet2014,turbulence0,4000,159,3643,1
CDnet2014,turbulence0,4000,160,3650,2
CDnet2014,turbulence0,4000,161,3653,1
CDnet2014,turbulence0,4000,162,3658,1
CDnet2014,turbulence0,4000,163,3664,2
CDnet2014,turbulence0,4000,164,3670,1
CDnet2014,turbulence0,4000,165,3675,2
CDnet2014,turbulence0,4000,166,3681,3
CDnet2014,turbulence0,4000,167,3687,2
CDnet2014,turbulence0,4000,168,3701,1
CDnet2014,turbulence0,4000,169,3703,1
CDnet2014,turbulence0,4000,170,3712,1
CDnet2014,turbulence0,4000,171,3716,3
CDnet2014,turbulence0,4000,172,3720,2
CDnet2014,turbulence0,4000,173,3727,2
CDnet2014,turbulence0,4000,174,3738,1
CDnet2014,turbulence0,4000,175,3741,1
CDnet2014,turbulence0,4000,176,3748,1
CDnet2014,turbulence0,4000,177,3750,1
CDnet2014,turbulence0,4000,178,3752,2
CDnet2014,turbulence0,4000,179,3755,1
CDnet2014,turbulence0,4000,180,3757,1
CDnet2014,turbulence0,4000,181,3760,1
CDnet2014,turbulence0,4000,182,3763,4
CDnet2014,turbulence0,4000,183,3768,1
CDnet2014,turbulence0,4000,184,3776,1
CDnet2014,turbulence0,4000,185,3779,2
CDnet2014,turbulence0,4000,186,3784,1
CDnet2014,turbulence0,4000,187,3788,1
CDnet2014,turbulence0,4000,188,3791,2
CDnet2014,turbulence0,4000,189,3794,1
CDnet2014,turbulence0,4000,190,3803,1
CDnet2014,turbulence0,4000,191,3805,1
CDnet2014,turbulence0,4000,192,3813,1
CDnet2014,turbulence0,4000,193,3816,1
CDnet2014,turbulence0,4000,194,3826,2
CDnet2014,turbulence0,4000,195,3830,1
CDnet2014,turbulence0,4000,196,3833,1
CDnet2014,turbulence0,4000,197,3844,1
CDnet2014,turbulence0,4000,198,3942,1
CDnet2014,turbulence0,4000,199,4211,1
CDnet2014,turbulence0,4000,200,4689,1
CDnet2014,turbulence0,4000,201,4692,1
CDnet2014,turbulence0,4000,202,4695,1
CDnet2014,turbulence0,4000,203,4697,1
CDnet2014,turbulence0,4000,204,4699,10
CDnet2014,turbulence0,4000,205,4718,1
CDnet2014,turbulence0,4000,206,4720,2
CDnet2014,turbulence0,4000,207,4725,1
CDnet2014,turbulence0,4000,208,4727,5
CDnet2014,turbulence0,4000,209,4733,1
CDnet2014,turbulence0,4000,210,4738,1
CDnet2014,turbulence0,4000,211,4742,3
CDnet2014,turbulence0,4000,212,4746,3
CDnet2014,turbulence0,4000,213,4750,1
CDnet2014,turbulence0,4000,214,4753,1
CDnet2014,turbulence0,4000,215,4755,2
CDnet2014,turbulence0,4000,216,4758,2
CDnet2014,turbulence0,4000,217,4761,1
CDnet2014,turbulence0,4000,218,4763,4
CDnet2014,turbulence0,4000,219,4768,1
CDnet2014,turbulence0,4000,220,4770,53
CDnet2014,turbulence0,4000,221,4824,13
CDnet2014,turbulence0,4000,222,4840,4
CDnet2014,turbulence0,4000,223,4847,2
CDnet2014,turbulence0,4000,224,4850,2
CDnet2014,turbulence0,4000,225,4854,2
CDnet2014,turbulence0,4000,226,4859,1
CDnet2014,turbulence0,4000,227,4861,1
CDnet2014,turbulence0,4000,228,4863,1
CDnet2014,turbulence0,4000,229,4866,11
CDnet2014,turbulence0,4000,230,4878,1
CDnet2014,turbulence0,4000,231,4882,1
CDnet2014,turbulence0,4000,232,4884,2
CDnet2014,turbulence0,4000,233,4887,1
CDnet2014,turbulence0,4000,234,4893,2
CDnet2014,turbulence0,4000,235,4896,1
CDnet2014,turbulence0,4000,236,4898,2
CDnet2014,turbulence0,4000,237,4901,4
CDnet2014,turbulence0,4000,238,4907,1
CDnet2014,turbulence0,4000,239,4909,1
CDnet2014,turbulence0,4000,240,4916,1
CDnet2014,turbulence1,2800,0,1234,1
CDnet2014,turbulence1,2800,1,1239,1
CDnet2014,turbulence1,2800,2,1305,1
CDnet2014,turbulence1,2800,3,1328,2
CDnet2014,turbulence1,2800,4,1350,1
CDnet2014,turbulence1,2800,5,1543,1
CDnet2014,turbulence1,2800,6,1600,4
CDnet2014,turbulence1,2800,7,1605,1
CDnet2014,turbulence1,2800,8,1608,1
CDnet2014,turbulence1,2800,9,1612,1
CDnet2014,turbulence1,2800,10,1618,1
CDnet2014,turbulence1,2800,11,1621,1
CDnet2014,turbulence1,2800,12,1627,1
CDnet2014,turbulence1,2800,13,1631,1
CDnet2014,turbulence1,2800,14,1659,2
CDnet2014,turbulence1,2800,15,1664,1
CDnet2014,turbulence1,2800,16,1666,1
CDnet2014,turbulence1,2800,17,1669,1
CDnet2014,turbulence1,2800,18,1671,2
CDnet2014,turbulence1,2800,19,1677,1
CDnet2014,turbulence1,2800,20,1688,2
CDnet2014,turbulence1,2800,21,1697,3
CDnet2014,turbulence1,2800,22,1703,1
CDnet2014,turbulence1,2800,23,1711,1
CDnet2014,turbulence1,2800,24,1721,1
CDnet2014,turbulence1,2800,25,1733,2
CDnet2014,turbulence1,2800,26,1739,1
CDnet2014,turbulence1,2800,27,1743,1
CDnet2014,turbulence1,2800,28,1745,2
CDnet2014,turbulence1,2800,29,1749,4
CDnet2014,turbulence1,2800,30,1760,1
CDnet2014,turbulence1,2800,31,1762,1
CDnet2014,turbulence1,2800,32,1765,1
CDnet2014,turbulence1,2800,33,1769,1
CDnet2014,turbulence1,2800,34,1773,3
CDnet2014,turbulence1,2800,35,1781,1
CDnet2014,turbulence1,2800,36,1787,3
CDnet2014,turbulence1,2800,37,1793,1
CDnet2014,turbulence1,2800,38,1795,1
CDnet2014,turbulence1,2800,39,1807,1
CDnet2014,turbulence1,2800,40,1829,1
CDnet2014,turbulence1,2800,41,1838,1
CDnet2014,turbulence1,2800,42,1845,1
CDnet2014,turbulence1,2800,43,1862,1
CDnet2014,turbulence1,2800,44,1865,1
CDnet2014,turbulence1,2800,45,1874,1
CDnet2014,turbulence1,2800,46,1915,1
CDnet2014,turbulence1,2800,47,1934,1
CDnet2014,turbulence1,2800,48,1937,1
CDnet2014,turbulence1,2800,49,1979,1
CDnet2014,turbulence1,2800,50,2036,1
CDnet2014,turbulence1,2800,51,2142,1
CDnet2014,turbulence1,2800,52,2148,1
CDnet2014,turbulence1,2800,53,2153,1
CDnet2014,turbulence1,2800,54,2159,2
CDnet2014,turbulence1,2800,55,2163,2
CDnet2014,turbulence1,2800,56,2167,1
CDnet2014,turbulence1,2800,57,2170,1
CDnet2014,turbulence1,2800,58,2172,1
CDnet2014,turbulence1,2800,59,2179,1
CDnet2014,turbulence1,2800,60,2182,1
CDnet2014,turbulence1,2800,61,2228,1
CDnet2014,turbulence1,2800,62,2238,1
CDnet2014,turbulence1,2800,63,2246,2
CDnet2014,turbulence1,2800,64,2255,1
CDnet2014,turbulence1,2800,65,2260,1
CDnet2014,turbulence1,2800,66,2269,1
CDnet2014,turbulence1,2800,67,2283,1
CDnet2014,turbulence1,2800,68,2287,1
CDnet2014,turbulence1,2800,69,2289,1
CDnet2014,turbulence1,2800,70,2292,1
CDnet2014,turbulence1,2800,71,2294,1
CDnet2014,turbulence1,2800,72,2314,1
CDnet2014,turbulence1,2800,73,2337,1
CDnet2014,turbulence1,2800,74,2340,2
CDnet2014,turbulence1,2800,75,2345,1
CDnet2014,turbulence1,2800,76,2353,1
CDnet2014,turbulence1,2800,77,2356,2
CDnet2014,turbulence1,2800,78,2360,4
CDnet2014,turbulence1,2800,79,2367,1
CDnet2014,turbulence1,2800,80,2369,1
CDnet2014,turbulence1,2800,81,2374,2
CDnet2014,turbulence1,2800,82,2378,3
CDnet2014,turbulence1,2800,83,2384,1
CDnet2014,turbulence1,2800,84,2386,1
CDnet2014,turbulence1,2800,85,2394,1
CDnet2014,turbulence1,2800,86,2397,1
CDnet2014,turbulence1,2800,87,2401,1
CDnet2014,turbulence1,2800,88,2417,1
CDnet2014,turbulence1,2800,89,2422,1
CDnet2014,turbulence1,2800,90,2426,1
CDnet2014,turbulence1,2800,91,2430,2
CDnet2014,turbulence1,2800,92,2440,2
CDnet2014,turbulence1,2800,93,2444,1
CDnet2014,turbulence1,2800,94,2448,1
CDnet2014,turbulence1,2800,95,2452,2
CDnet2014,turbulence1,2800,96,2573,1
CDnet2014,turbulence1,2800,97,2865,1
CDnet2014,turbulence1,2800,98,2869,1
CDnet2014,turbulence1,2800,99,3040,1
CDnet2014,turbulence1,2800,100,3066,1
CDnet2014,turbulence1,2800,101,3116,1
CDnet2014,turbulence1,2800,102,3136,1
CDnet2014,turbulence1,2800,103,3234,1
CDnet2014,turbulence1,2800,104,3697,1
CDnet2014,turbulence1,2800,105,3808,1
CDnet2014,turbulence1,2800,106,3880,2
CDnet2014,turbulence2,4000,0,895,1
CDnet2014,turbulence2,4000,1,920,2
CDnet2014,turbulence2,4000,2,993,1
CDnet2014,turbulence2,4000,3,1038,1
CDnet2014,turbulence2,4000,4,1112,1
CDnet2014,turbulence2,4000,5,1167,1
CDnet2014,turbulence2,4000,6,1170,1
CDnet2014,turbulence2,4000,7,1189,1
CDnet2014,turbulence2,4000,8,1252,1
CDnet2014,turbulence2,4000,9,1324,1
CDnet2014,turbulence2,4000,10,1392,1
CDnet2014,turbulence2,4000,11,1427,1
CDnet2014,turbulence2,4000,12,1454,2
CDnet2014,turbulence2,4000,13,1693,1
CDnet2014,turbulence2,4000,14,2066,1
CDnet2014,turbulence2,4000,15,2118,1
CDnet2014,turbulence2,4000,16,2600,1
CDnet2014,turbulence2,4000,17,2625,1
CDnet2014,turbulence2,4000,18,3089,1
